example_id                                                           | status | run_time        |
./spec/consumers/user_data_request_consumer_spec.rb[1:1:1:1]         | passed | 0.02903 seconds |
./spec/consumers/user_data_request_consumer_spec.rb[1:1:1:2]         | passed | 0.03285 seconds |
./spec/consumers/user_data_request_consumer_spec.rb[1:1:2:1]         | passed | 0.03111 seconds |
./spec/consumers/user_data_request_consumer_spec.rb[1:1:3:1]         | passed | 0.04866 seconds |
./spec/consumers/user_data_request_consumer_spec.rb[1:1:4:1]         | passed | 0.02993 seconds |
./spec/consumers/user_data_request_consumer_spec.rb[1:1:5:1]         | passed | 0.02829 seconds |
./spec/consumers/user_login_consumer_spec.rb[1:1:1:1]                | passed | 0.04554 seconds |
./spec/consumers/user_login_consumer_spec.rb[1:1:1:2]                | passed | 0.04266 seconds |
./spec/consumers/user_login_consumer_spec.rb[1:1:2:1]                | passed | 0.04452 seconds |
./spec/consumers/user_login_consumer_spec.rb[1:1:3:1]                | passed | 0.00391 seconds |
./spec/consumers/user_login_consumer_spec.rb[1:1:4:1]                | passed | 0.00147 seconds |
./spec/consumers/user_login_consumer_spec.rb[1:1:4:2]                | passed | 0.00302 seconds |
./spec/consumers/user_login_consumer_spec.rb[1:1:5:1]                | passed | 0.05047 seconds |
./spec/consumers/user_logout_consumer_spec.rb[1:1:1:1]               | passed | 0.03536 seconds |
./spec/consumers/user_logout_consumer_spec.rb[1:1:1:2]               | passed | 0.03766 seconds |
./spec/consumers/user_logout_consumer_spec.rb[1:1:2:1]               | passed | 0.00151 seconds |
./spec/consumers/user_logout_consumer_spec.rb[1:1:2:2]               | passed | 0.00154 seconds |
./spec/consumers/user_logout_consumer_spec.rb[1:1:3:1]               | passed | 0.00127 seconds |
./spec/consumers/user_logout_consumer_spec.rb[1:1:4:1]               | passed | 0.00185 seconds |
./spec/consumers/user_logout_consumer_spec.rb[1:1:5:1]               | passed | 0.00148 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:1:1]          | passed | 0.07051 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:1:2]          | passed | 0.06451 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:1:3]          | passed | 0.06891 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:2:1]          | passed | 0.07771 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:3:1]          | passed | 0.07191 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:4:1]          | passed | 0.06876 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:5:1]          | passed | 0.00345 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:5:2]          | passed | 0.00186 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:6:1]          | passed | 0.00139 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:7:1]          | passed | 0.00299 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:8:1]          | passed | 0.00395 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:9:1]          | passed | 0.1176 seconds  |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:10:1]         | passed | 0.00131 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:1:11:1]         | passed | 0.09854 seconds |
./spec/consumers/user_punishments_consumer_spec.rb[1:2:1]            | passed | 0.00091 seconds |
./spec/consumers/user_registration_consumer_spec.rb[1:1:1:1]         | passed | 0.00106 seconds |
./spec/consumers/user_registration_consumer_spec.rb[1:1:1:2]         | passed | 0.0037 seconds  |
./spec/consumers/user_registration_consumer_spec.rb[1:1:2:1]         | passed | 0.00091 seconds |
./spec/consumers/user_registration_consumer_spec.rb[1:1:3:1]         | passed | 0.00091 seconds |
./spec/consumers/user_registration_consumer_spec.rb[1:1:4:1]         | passed | 0.00083 seconds |
./spec/consumers/user_tik_tok_unbind_consumer_spec.rb[1:1:1:1]       | passed | 0.04124 seconds |
./spec/consumers/user_tik_tok_unbind_consumer_spec.rb[1:1:1:2]       | passed | 0.03441 seconds |
./spec/consumers/user_tik_tok_unbind_consumer_spec.rb[1:1:1:3]       | passed | 0.09008 seconds |
./spec/consumers/user_tik_tok_unbind_consumer_spec.rb[1:1:2:1]       | passed | 0.00639 seconds |
./spec/consumers/user_tik_tok_unbind_consumer_spec.rb[1:1:3:1]       | passed | 0.00659 seconds |
./spec/consumers/user_tik_tok_unbind_consumer_spec.rb[1:1:3:2]       | passed | 0.00342 seconds |
./spec/consumers/user_tik_tok_unbind_consumer_spec.rb[1:1:4:1]       | passed | 0.04637 seconds |
./spec/consumers/user_twitch_unbind_consumer_spec.rb[1:1:1:1]        | passed | 0.06159 seconds |
./spec/consumers/user_twitch_unbind_consumer_spec.rb[1:1:1:2]        | passed | 0.04756 seconds |
./spec/consumers/user_twitch_unbind_consumer_spec.rb[1:1:1:3]        | passed | 0.09459 seconds |
./spec/consumers/user_twitch_unbind_consumer_spec.rb[1:1:2:1]        | passed | 0.00372 seconds |
./spec/consumers/user_twitch_unbind_consumer_spec.rb[1:1:3:1]        | passed | 0.0056 seconds  |
./spec/consumers/user_twitch_unbind_consumer_spec.rb[1:1:3:2]        | passed | 0.00146 seconds |
./spec/consumers/user_twitch_unbind_consumer_spec.rb[1:1:4:1]        | passed | 0.02871 seconds |
./spec/consumers/user_update_data_consumer_spec.rb[1:1:1:1]          | passed | 0.00356 seconds |
./spec/consumers/user_update_data_consumer_spec.rb[1:1:2:1]          | passed | 0.01908 seconds |
./spec/consumers/user_update_data_consumer_spec.rb[1:1:2:2]          | passed | 0.01733 seconds |
./spec/consumers/user_update_data_consumer_spec.rb[1:1:3:1]          | passed | 0.005 seconds   |
./spec/consumers/user_update_data_consumer_spec.rb[1:1:4:1]          | passed | 0.00161 seconds |
./spec/consumers/user_update_data_consumer_spec.rb[1:1:5:1]          | passed | 0.02227 seconds |
./spec/consumers/user_update_data_consumer_spec.rb[1:1:6:1]          | passed | 0.02978 seconds |
./spec/consumers/user_update_data_consumer_spec.rb[1:1:7:1]          | passed | 0.01703 seconds |
./spec/consumers/user_youtube_unbind_consumer_spec.rb[1:1:1:1]       | passed | 0.0433 seconds  |
./spec/consumers/user_youtube_unbind_consumer_spec.rb[1:1:1:2]       | passed | 0.03446 seconds |
./spec/consumers/user_youtube_unbind_consumer_spec.rb[1:1:1:3]       | passed | 0.0754 seconds  |
./spec/consumers/user_youtube_unbind_consumer_spec.rb[1:1:2:1]       | passed | 0.00619 seconds |
./spec/consumers/user_youtube_unbind_consumer_spec.rb[1:1:3:1]       | passed | 0.00384 seconds |
./spec/consumers/user_youtube_unbind_consumer_spec.rb[1:1:3:2]       | passed | 0.00151 seconds |
./spec/consumers/user_youtube_unbind_consumer_spec.rb[1:1:4:1]       | passed | 0.02932 seconds |
./spec/consumers/web_events_consumer_spec.rb[1:1:1:1]                | passed | 0.001 seconds   |
./spec/consumers/web_events_consumer_spec.rb[1:1:1:2]                | passed | 0.00096 seconds |
./spec/consumers/web_events_consumer_spec.rb[1:1:2:1]                | passed | 0.00284 seconds |
./spec/consumers/web_events_consumer_spec.rb[1:1:2:2:1]              | passed | 0.00123 seconds |
./spec/consumers/web_events_consumer_spec.rb[1:1:2:3:1]              | passed | 0.00105 seconds |
./spec/consumers/web_events_consumer_spec.rb[1:1:3:1]                | passed | 0.00092 seconds |
./spec/consumers/web_events_consumer_spec.rb[1:1:4:1]                | passed | 0.00084 seconds |
./spec/consumers/web_events_consumer_spec.rb[1:1:5:1]                | passed | 0.00233 seconds |
./spec/consumers/web_events_consumer_spec.rb[1:1:6:1]                | passed | 0.00113 seconds |
./spec/consumers/web_events_consumer_spec.rb[1:1:7:1]                | passed | 0.00104 seconds |
./spec/consumers/web_events_consumer_spec.rb[1:1:8:1]                | passed | 0.00087 seconds |
./spec/factories_spec.rb[1:1:1]                                      | passed | 0.00787 seconds |
./spec/factories_spec.rb[1:1:2]                                      | passed | 0.00499 seconds |
./spec/factories_spec.rb[1:1:3]                                      | passed | 0.00344 seconds |
./spec/factories_spec.rb[1:1:4]                                      | passed | 0.01004 seconds |
./spec/factories_spec.rb[1:1:5]                                      | passed | 0.0123 seconds  |
./spec/factories_spec.rb[1:1:6]                                      | passed | 0.00583 seconds |
./spec/factories_spec.rb[1:1:7]                                      | passed | 0.0066 seconds  |
./spec/factories_spec.rb[1:1:8]                                      | passed | 0.01294 seconds |
./spec/factories_spec.rb[1:1:9]                                      | passed | 0.05624 seconds |
./spec/factories_spec.rb[1:1:10]                                     | passed | 0.0523 seconds  |
./spec/factories_spec.rb[1:1:11]                                     | passed | 0.01296 seconds |
./spec/factories_spec.rb[1:1:12]                                     | passed | 0.01767 seconds |
./spec/factories_spec.rb[1:1:13]                                     | passed | 0.00925 seconds |
./spec/factories_spec.rb[1:1:14]                                     | passed | 0.02259 seconds |
./spec/factories_spec.rb[1:1:15]                                     | passed | 0.03799 seconds |
./spec/factories_spec.rb[1:2:1]                                      | passed | 0.01535 seconds |
./spec/factories_spec.rb[1:2:2]                                      | passed | 0.01507 seconds |
./spec/factories_spec.rb[1:2:3]                                      | passed | 0.06965 seconds |
./spec/factories_spec.rb[1:2:4]                                      | passed | 0.03964 seconds |
./spec/factories_spec.rb[1:2:5]                                      | passed | 0.05211 seconds |
./spec/factories_spec.rb[1:2:6]                                      | passed | 0.01495 seconds |
./spec/factories_spec.rb[1:2:7]                                      | passed | 0.10803 seconds |
./spec/factories_spec.rb[1:2:8]                                      | passed | 0.11975 seconds |
./spec/factories_spec.rb[1:2:9]                                      | passed | 0.08958 seconds |
./spec/factories_spec.rb[1:2:10]                                     | passed | 0.09876 seconds |
./spec/factories_spec.rb[1:2:11]                                     | passed | 0.01472 seconds |
./spec/factories_spec.rb[1:2:12]                                     | passed | 0.04585 seconds |
